id,order_id,shipping_mode,delivery_days,status
50035,75431,First Class,2,Late delivery
50036,74317,First Class,2,Late delivery
50037,75087,First Class,2,Late delivery
50038,74329,First Class,2,Late delivery
50039,76806,First Class,2,Late delivery
50040,75081,First Class,2,Late delivery
50041,72638,First Class,2,Late delivery
50042,76477,First Class,2,Late delivery
50043,72888,First Class,2,Shipping canceled
50044,75211,First Class,2,Shipping canceled
50045,26780,First Class,2,Shipping canceled
50046,21318,First Class,2,Shipping canceled
50047,23597,First Class,2,Shipping canceled
50048,74087,First Class,2,Shipping canceled
50049,29648,First Class,2,Shipping canceled
50050,74863,First Class,2,Shipping canceled
50051,42831,First Class,2,Shipping canceled
50052,30207,First Class,2,Shipping canceled
50053,34799,First Class,2,Shipping canceled
50054,34452,First Class,2,Late delivery
50055,49928,First Class,2,Late delivery
50056,32389,First Class,2,Late delivery
50057,31805,First Class,2,Late delivery
50058,53325,First Class,2,Shipping canceled
50059,53302,First Class,2,Late delivery
50060,53258,Standard Class,4,Shipping on time
50061,53251,Standard Class,2,Advance shipping
50062,53236,Second Class,2,Shipping on time
50063,53220,Standard Class,6,Late delivery
50064,53204,Standard Class,5,Late delivery
50065,53141,First Class,2,Late delivery
50066,53134,Standard Class,5,Late delivery
50067,53105,Standard Class,6,Late delivery
50068,53091,First Class,2,Late delivery
50069,53084,First Class,2,Late delivery
50070,53081,Standard Class,2,Advance shipping
50071,53077,First Class,2,Late delivery
50072,53072,Standard Class,3,Advance shipping
50073,53064,Second Class,5,Shipping canceled
50074,53058,Second Class,4,Late delivery
50075,53055,First Class,2,Late delivery
50076,53049,Second Class,5,Late delivery
50077,53036,First Class,2,Late delivery
50078,53011,Standard Class,2,Advance shipping
50079,53006,Second Class,2,Shipping on time
50080,53005,Second Class,6,Late delivery
50081,52992,Standard Class,3,Advance shipping
50082,52990,Standard Class,6,Shipping canceled
50083,52981,Second Class,2,Shipping on time
50084,52959,First Class,2,Late delivery
50085,52952,First Class,2,Late delivery
50086,52950,Standard Class,6,Late delivery
50087,52937,First Class,2,Late delivery
50088,52933,First Class,2,Late delivery
50089,52927,Standard Class,3,Advance shipping
50090,52915,Second Class,6,Late delivery
50091,52905,Standard Class,6,Late delivery
50092,52856,Standard Class,2,Advance shipping
50093,52836,Standard Class,2,Advance shipping
50094,52821,Standard Class,2,Shipping canceled
50095,52816,Standard Class,2,Advance shipping
50096,52783,Second Class,4,Shipping canceled
50097,52778,First Class,2,Shipping canceled
50098,52769,Second Class,5,Late delivery
50099,52763,Second Class,4,Late delivery
50100,52735,Second Class,6,Late delivery
50101,52685,Standard Class,6,Late delivery
50102,52660,Standard Class,6,Shipping canceled
50103,52625,Second Class,6,Late delivery
50104,52619,Standard Class,5,Shipping canceled
50105,52607,First Class,2,Late delivery
50106,52598,Second Class,4,Late delivery
50107,52580,Standard Class,6,Late delivery
50108,52577,Second Class,3,Late delivery
50109,52532,Standard Class,3,Advance shipping
50110,52520,Standard Class,6,Late delivery
50111,52503,Second Class,4,Late delivery
50112,52491,Standard Class,2,Advance shipping
50113,52430,Standard Class,6,Late delivery
50114,52416,Standard Class,2,Advance shipping
50115,52414,Standard Class,5,Late delivery
50116,52395,Standard Class,6,Late delivery
50117,52391,Second Class,2,Shipping on time
50118,52354,Standard Class,5,Late delivery
50119,52343,Second Class,4,Late delivery
50120,52341,Standard Class,2,Advance shipping
50121,52314,Standard Class,5,Late delivery
50122,52296,Standard Class,2,Advance shipping
50123,52286,First Class,2,Late delivery
50124,52277,Second Class,3,Late delivery
50125,52244,Standard Class,5,Late delivery
50126,52234,Second Class,5,Late delivery
50127,52223,Standard Class,4,Shipping on time
50128,52206,Standard Class,2,Advance shipping
50129,52203,Standard Class,4,Shipping on time
50130,52198,Second Class,4,Late delivery
50131,52174,Standard Class,5,Late delivery
50132,52153,First Class,2,Late delivery
50133,52145,Second Class,6,Late delivery
50134,52141,Standard Class,2,Advance shipping
50135,52140,Standard Class,6,Late delivery
50136,52136,Standard Class,2,Advance shipping
50137,52129,Second Class,5,Late delivery
50138,52119,Standard Class,5,Late delivery
50139,52115,Standard Class,6,Late delivery
50140,52113,First Class,2,Late delivery
50141,52098,Standard Class,4,Shipping canceled
50142,52096,Standard Class,2,Advance shipping
50143,52094,Standard Class,5,Late delivery
50144,52067,Second Class,3,Shipping canceled
50145,52045,Standard Class,6,Late delivery
50146,52035,Standard Class,6,Late delivery
50147,52012,Second Class,3,Late delivery
50148,52005,Standard Class,6,Late delivery
50149,51985,Standard Class,6,Late delivery
50150,51967,First Class,2,Late delivery
50151,51949,Standard Class,5,Late delivery
50152,51937,Standard Class,3,Advance shipping
50153,51932,Second Class,3,Late delivery
50154,51918,Standard Class,4,Shipping on time
50155,51897,Standard Class,3,Advance shipping
50156,51891,Second Class,2,Shipping canceled
50157,51880,Same Day,0,Shipping on time
50158,51870,First Class,2,Late delivery
50159,51848,Standard Class,4,Shipping on time
50160,51802,Standard Class,3,Advance shipping
50161,51801,Same Day,0,Shipping on time
50162,51775,Standard Class,6,Late delivery
50163,51761,Standard Class,2,Advance shipping
50164,51760,First Class,2,Late delivery
50165,51728,Same Day,0,Shipping on time
50166,51714,Standard Class,5,Late delivery
50167,51709,Standard Class,5,Late delivery
50168,51707,First Class,2,Late delivery
50169,51690,Standard Class,6,Late delivery
50170,51680,Standard Class,6,Late delivery
50171,51678,Standard Class,4,Shipping on time
50172,51669,First Class,2,Late delivery
50173,51649,First Class,2,Late delivery
50174,51640,Standard Class,6,Shipping canceled
50175,51634,Standard Class,5,Late delivery
50176,51629,First Class,2,Shipping canceled
50177,51626,Standard Class,2,Advance shipping
50178,51625,Standard Class,6,Late delivery
50179,51605,Standard Class,6,Late delivery
50180,51599,Standard Class,5,Late delivery
50181,51593,Standard Class,4,Shipping on time
50182,51573,Standard Class,4,Shipping on time
50183,51563,Standard Class,4,Shipping on time
50184,51558,First Class,2,Late delivery
50185,51549,Standard Class,5,Late delivery
50186,51539,Standard Class,5,Late delivery
50187,51517,Standard Class,3,Shipping canceled
50188,51511,Standard Class,2,Advance shipping
50189,51502,Standard Class,3,Advance shipping
50190,51452,Second Class,3,Late delivery
50191,51440,Second Class,6,Late delivery
50192,51427,Standard Class,3,Advance shipping
50193,51386,Standard Class,2,Advance shipping
50194,51378,First Class,2,Late delivery
50195,51374,Second Class,5,Late delivery
50196,51359,Standard Class,5,Late delivery
50197,51352,Standard Class,3,Advance shipping
50198,51344,First Class,2,Late delivery
50199,51329,Standard Class,5,Late delivery
50200,51307,Second Class,3,Late delivery
50201,51299,First Class,2,Late delivery
50202,51292,Standard Class,3,Advance shipping
50203,51271,Second Class,2,Shipping on time
50204,51267,Same Day,0,Shipping on time
50205,51256,Standard Class,2,Advance shipping
50206,51252,First Class,2,Late delivery
50207,51247,Standard Class,3,Advance shipping
50208,51232,First Class,2,Late delivery
50209,51231,Second Class,2,Shipping on time
50210,51194,Standard Class,5,Late delivery
50211,51191,Second Class,2,Shipping on time
50212,51186,First Class,2,Late delivery
50213,51176,Standard Class,2,Advance shipping
50214,51160,Standard Class,6,Late delivery
50215,51147,Standard Class,3,Advance shipping
50216,51125,Second Class,6,Shipping canceled
50217,51122,Standard Class,3,Advance shipping
50218,51120,Standard Class,6,Shipping canceled
50219,51113,Standard Class,4,Shipping on time
50220,51108,Standard Class,4,Shipping on time
50221,51096,Standard Class,2,Advance shipping
50222,51088,Second Class,4,Late delivery
50223,51031,First Class,2,Late delivery
50224,51024,Same Day,1,Shipping canceled
50225,51020,Second Class,6,Late delivery
50226,51001,Standard Class,2,Advance shipping
50227,50994,Standard Class,5,Late delivery
50228,50988,Standard Class,4,Shipping on time
50229,50969,Second Class,5,Late delivery
50230,50959,First Class,2,Late delivery
50231,50951,Standard Class,2,Advance shipping
50232,50948,First Class,2,Late delivery
50233,50940,Standard Class,6,Late delivery
50234,50937,Second Class,3,Late delivery
50235,50923,Standard Class,4,Shipping on time
50236,50920,Standard Class,6,Late delivery
50237,50909,Second Class,5,Late delivery
50238,50903,First Class,2,Late delivery
50239,50894,Standard Class,5,Late delivery
50240,50878,Second Class,4,Late delivery
50241,50870,Standard Class,6,Late delivery
50242,50862,Standard Class,3,Advance shipping
50243,50859,Standard Class,5,Late delivery
50244,50854,Standard Class,5,Shipping canceled
50245,50853,First Class,2,Late delivery
50246,50841,Standard Class,2,Advance shipping
50247,50836,Standard Class,2,Advance shipping
50248,50819,Standard Class,5,Late delivery
50249,50818,Standard Class,4,Shipping on time
50250,50809,Second Class,5,Late delivery
50251,50805,Standard Class,6,Late delivery
50252,50785,Same Day,0,Shipping on time
50253,50775,Standard Class,6,Late delivery
50254,50772,Standard Class,3,Advance shipping
50255,50770,Standard Class,6,Late delivery
50256,50769,Standard Class,5,Late delivery
50257,50761,Second Class,2,Shipping on time
50258,50745,Second Class,6,Late delivery
50259,50744,Second Class,5,Late delivery
50260,50731,First Class,2,Late delivery
50261,50719,Standard Class,5,Late delivery
50262,50714,Same Day,0,Shipping on time
50263,50705,Standard Class,6,Late delivery
50264,50687,Standard Class,3,Advance shipping
50265,50679,Standard Class,5,Late delivery
50266,50677,Standard Class,3,Advance shipping
50267,50657,First Class,2,Late delivery
50268,50650,First Class,2,Late delivery
50269,50645,Standard Class,6,Late delivery
50270,50639,Second Class,5,Late delivery
50271,50629,Standard Class,5,Late delivery
50272,50622,Second Class,3,Late delivery
50273,50609,Standard Class,5,Late delivery
50274,50599,First Class,2,Late delivery
50275,50596,Second Class,2,Shipping on time
50276,50570,Same Day,0,Shipping on time
50277,50564,Standard Class,5,Late delivery
50278,50553,Second Class,4,Late delivery
50279,50549,Standard Class,5,Late delivery
50280,50525,Standard Class,6,Late delivery
50281,50521,Standard Class,2,Advance shipping
50282,50478,Standard Class,4,Shipping on time
50283,50464,Second Class,5,Late delivery
50284,50453,Standard Class,4,Shipping on time
50285,50428,Standard Class,4,Shipping on time
50286,50405,Standard Class,6,Late delivery
50287,50402,Second Class,3,Late delivery
50288,50398,Standard Class,4,Shipping on time
50289,50384,Standard Class,5,Late delivery
50290,50369,Standard Class,5,Late delivery
50291,50362,Standard Class,3,Advance shipping
50292,50307,Standard Class,3,Advance shipping
50293,50272,Standard Class,3,Advance shipping
50294,50268,Standard Class,4,Shipping on time
50295,50264,Standard Class,5,Late delivery
50296,50244,Same Day,0,Shipping on time
50297,50243,Standard Class,4,Shipping on time
50298,50228,Second Class,4,Late delivery
50299,50188,Standard Class,4,Shipping on time
50300,50177,Standard Class,3,Advance shipping
50301,50112,Second Class,3,Late delivery
50302,50096,Standard Class,2,Advance shipping
50303,50095,First Class,2,Late delivery
50304,50091,Standard Class,2,Advance shipping
50305,50066,Second Class,2,Shipping on time
50306,50060,First Class,2,Late delivery
50307,50053,Standard Class,4,Shipping on time
50308,50051,Standard Class,2,Advance shipping
50309,50047,Standard Class,3,Advance shipping
50310,50039,Standard Class,5,Late delivery
50311,50010,First Class,2,Late delivery
50312,50007,Second Class,3,Late delivery
50313,49995,Second Class,6,Late delivery
50314,49959,Standard Class,5,Late delivery
50315,49933,Second Class,4,Late delivery
50316,49932,First Class,2,Late delivery
50317,49931,Same Day,1,Late delivery
50318,49930,Same Day,1,Late delivery
50319,49929,Same Day,1,Late delivery
50320,49926,First Class,2,Late delivery
50321,49896,Standard Class,2,Advance shipping
50322,49885,Standard Class,6,Late delivery
50323,49871,Standard Class,2,Advance shipping
50324,49848,Standard Class,4,Shipping on time
50325,49834,Standard Class,5,Late delivery
50326,49826,Standard Class,2,Advance shipping
50327,49817,Standard Class,3,Advance shipping
50328,49814,First Class,2,Late delivery
50329,49798,First Class,2,Late delivery
50330,49794,Standard Class,5,Late delivery
50331,49786,First Class,2,Late delivery
50332,49785,First Class,2,Late delivery
50333,49784,Standard Class,5,Late delivery
50334,49764,Standard Class,5,Late delivery
50335,49759,First Class,2,Late delivery
50336,49757,Standard Class,3,Advance shipping
50337,49720,Standard Class,6,Shipping canceled
50338,49679,First Class,2,Late delivery
50339,49653,Second Class,4,Late delivery
50340,49629,Standard Class,5,Late delivery
50341,49624,Standard Class,5,Late delivery
50342,49621,Second Class,2,Shipping on time
50343,49597,First Class,2,Late delivery
50344,49585,Standard Class,6,Late delivery
50345,49583,First Class,2,Late delivery
50346,49581,Second Class,2,Shipping on time
50347,49575,Standard Class,6,Late delivery
50348,49568,Second Class,4,Late delivery
50349,49567,Second Class,3,Late delivery
50350,49548,Standard Class,4,Shipping on time
50351,49534,Second Class,5,Late delivery
50352,49505,Second Class,6,Late delivery
50353,49496,Second Class,2,Shipping on time
50354,49492,Standard Class,3,Advance shipping
50355,49486,Standard Class,2,Advance shipping
50356,49437,Same Day,1,Late delivery
50357,49428,Second Class,4,Late delivery
50358,49423,Standard Class,4,Shipping on time
50359,49407,Standard Class,3,Advance shipping
50360,49405,Standard Class,6,Late delivery
50361,49400,Standard Class,6,Late delivery
50362,49382,Second Class,3,Late delivery
50363,49376,First Class,2,Late delivery
50364,49375,First Class,2,Late delivery
50365,49368,Standard Class,4,Shipping on time
50366,49362,Second Class,3,Late delivery
50367,49350,Standard Class,6,Late delivery
50368,49346,Standard Class,2,Advance shipping
50369,49340,Standard Class,6,Late delivery
50370,49334,Standard Class,5,Late delivery
50371,49321,First Class,2,Late delivery
